CGI_10000456	GO:0016782~transferase activity, transferring sulfur-containing groups
CGI_10008789	GO:0019001~guanyl nucleotide binding
CGI_10008789	GO:0097367~carbohydrate derivative binding
CGI_10008476	GO:0033764~steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
CGI_10017757	GO:0097367~carbohydrate derivative binding
CGI_10017766	GO:0046872~metal ion binding
CGI_10014143	GO:0016671~oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor
CGI_10014436	GO:0032561~guanyl ribonucleotide binding
CGI_10014436	GO:0097367~carbohydrate derivative binding
CGI_10014437	GO:0097367~carbohydrate derivative binding
CGI_10007643	GO:0043169~cation binding
CGI_10007643	GO:0000166~nucleotide binding
CGI_10007643	GO:1901363~heterocyclic compound binding
CGI_10007643	GO:1901265~nucleoside phosphate binding
CGI_10007643	GO:0032555~purine ribonucleotide binding
CGI_10025236	GO:0016757~transferase activity, transferring glycosyl groups
CGI_10007641	GO:0032555~purine ribonucleotide binding
CGI_10025250	GO:0008528~G-protein coupled peptide receptor activity
CGI_10025250	GO:0060089~molecular transducer activity
CGI_10025251	GO:0000166~nucleotide binding
CGI_10025251	GO:0003924~GTPase activity
CGI_10025251	GO:0017111~nucleoside-triphosphatase activity
CGI_10025258	GO:0000166~nucleotide binding
CGI_10025258	GO:0016849~phosphorus-oxygen lyase activity
CGI_10025266	GO:0008233~peptidase activity
CGI_10025276	GO:0038023~signaling receptor activity
CGI_10014037	GO:0004857~enzyme inhibitor activity
CGI_10014051	GO:0097159~organic cyclic compound binding
CGI_10014051	GO:0003676~nucleic acid binding
CGI_10004075	GO:0004871~signal transducer activity
CGI_10004075	GO:0097159~organic cyclic compound binding
CGI_10004075	GO:0046872~metal ion binding
CGI_10014034	GO:0017076~purine nucleotide binding
CGI_10014034	GO:0017111~nucleoside-triphosphatase activity
CGI_10010803	GO:0016741~transferase activity, transferring one-carbon groups
CGI_10010805	GO:0043169~cation binding
CGI_10028436	GO:0032550~purine ribonucleoside binding
CGI_10028435	GO:0051540~metal cluster binding
CGI_10028485	GO:0046872~metal ion binding
CGI_10028485	GO:1901363~heterocyclic compound binding
CGI_10028495	GO:0016836~hydro-lyase activity
CGI_10009336	GO:0000166~nucleotide binding
CGI_10002066	GO:0046914~transition metal ion binding
CGI_10002066	GO:0016705~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
CGI_10010325	GO:0003676~nucleic acid binding
CGI_10010532	GO:0008483~transaminase activity
CGI_10010532	GO:0043168~anion binding
CGI_10021363	GO:0033558~protein deacetylase activity
CGI_10021363	GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
CGI_10021363	GO:0034979~NAD-dependent protein deacetylase activity
CGI_10021363	GO:0016810~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
CGI_10028246	GO:0043167~ion binding
CGI_10028246	GO:0046872~metal ion binding
CGI_10028306	GO:0016705~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
CGI_10028306	GO:0043169~cation binding
CGI_10028306	GO:1901363~heterocyclic compound binding
CGI_10028313	GO:0097159~organic cyclic compound binding
CGI_10028313	GO:0046914~transition metal ion binding
CGI_10028313	GO:0020037~heme binding
CGI_10028313	GO:0005506~iron ion binding
CGI_10004657	GO:0032549~ribonucleoside binding
CGI_10014476	GO:0001882~nucleoside binding
CGI_10014476	GO:0004674~protein serine/threonine kinase activity
CGI_10014198	GO:1901363~heterocyclic compound binding
CGI_10004811	GO:0032550~purine ribonucleoside binding
CGI_10004811	GO:0097159~organic cyclic compound binding
CGI_10004811	GO:0001883~purine nucleoside binding
CGI_10004811	GO:0097367~carbohydrate derivative binding
CGI_10006161	GO:0043167~ion binding
CGI_10006159	GO:0097159~organic cyclic compound binding
CGI_10005549	GO:0046914~transition metal ion binding
CGI_10005549	GO:0043169~cation binding
CGI_10019550	GO:0046872~metal ion binding
CGI_10013765	GO:0004553~hydrolase activity, hydrolyzing O-glycosyl compounds
CGI_10004289	GO:0043167~ion binding
CGI_10008035	GO:0008324~cation transmembrane transporter activity
CGI_10008035	GO:0022836~gated channel activity
CGI_10013772	GO:0016835~carbon-oxygen lyase activity
CGI_10006603	GO:0005261~cation channel activity
CGI_10006603	GO:0015077~monovalent inorganic cation transmembrane transporter activity
CGI_10003417	GO:0032559~adenyl ribonucleotide binding
CGI_10003417	GO:0030554~adenyl nucleotide binding
CGI_10015224	GO:0008270~zinc ion binding
CGI_10015224	GO:0046914~transition metal ion binding
CGI_10015229	GO:0004518~nuclease activity
CGI_10015230	GO:0003676~nucleic acid binding
CGI_10015230	GO:1901363~heterocyclic compound binding
CGI_10004868	GO:0022890~inorganic cation transmembrane transporter activity
CGI_10004868	GO:0015294~solute:cation symporter activity
CGI_10023521	GO:0016757~transferase activity, transferring glycosyl groups
CGI_10011784	GO:0004888~transmembrane signaling receptor activity
CGI_10006797	GO:0099600~transmembrane receptor activity
CGI_10006797	GO:0004930~G-protein coupled receptor activity
CGI_10006797	GO:0004888~transmembrane signaling receptor activity
CGI_10002112	GO:0000989~transcription factor activity, transcription factor binding
CGI_10002594	GO:0032559~adenyl ribonucleotide binding
CGI_10002921	GO:0008270~zinc ion binding
CGI_10026645	GO:1901363~heterocyclic compound binding
CGI_10026668	GO:0019706~protein-cysteine S-palmitoyltransferase activity
CGI_10026668	GO:0046914~transition metal ion binding
CGI_10026683	GO:0043167~ion binding
CGI_10026683	GO:0097159~organic cyclic compound binding
CGI_10026687	GO:0004930~G-protein coupled receptor activity
CGI_10021751	GO:0043565~sequence-specific DNA binding
CGI_10021751	GO:0003676~nucleic acid binding
CGI_10021751	GO:1901363~heterocyclic compound binding
CGI_10003644	GO:0004888~transmembrane signaling receptor activity
CGI_10010578	GO:0022836~gated channel activity
CGI_10010587	GO:0070011~peptidase activity, acting on L-amino acid peptides
CGI_10010579	GO:1901265~nucleoside phosphate binding
CGI_10011653	GO:0005509~calcium ion binding
CGI_10008217	GO:1901363~heterocyclic compound binding
CGI_10015615	GO:0000166~nucleotide binding
CGI_10015615	GO:0030554~adenyl nucleotide binding
CGI_10015615	GO:0097367~carbohydrate derivative binding
CGI_10015621	GO:0038023~signaling receptor activity
CGI_10015621	GO:0004871~signal transducer activity
CGI_10005033	GO:0043169~cation binding
CGI_10005388	GO:0046872~metal ion binding
CGI_10005389	GO:0060089~molecular transducer activity
CGI_10005389	GO:0004930~G-protein coupled receptor activity
CGI_10005914	GO:0003677~DNA binding
CGI_10005162	GO:0046914~transition metal ion binding
CGI_10005162	GO:0043167~ion binding
CGI_10017521	GO:0097159~organic cyclic compound binding
CGI_10017521	GO:0004674~protein serine/threonine kinase activity
CGI_10017521	GO:0017076~purine nucleotide binding
CGI_10017521	GO:0032559~adenyl ribonucleotide binding
CGI_10017521	GO:0004672~protein kinase activity
CGI_10017521	GO:0001882~nucleoside binding
CGI_10017521	GO:0032549~ribonucleoside binding
CGI_10017532	GO:0000287~magnesium ion binding
CGI_10017532	GO:0016830~carbon-carbon lyase activity
CGI_10017532	GO:1901363~heterocyclic compound binding
CGI_10002018	GO:0043167~ion binding
CGI_10025402	GO:1901363~heterocyclic compound binding
CGI_10025402	GO:0016799~hydrolase activity, hydrolyzing N-glycosyl compounds
CGI_10025416	GO:0016763~transferase activity, transferring pentosyl groups
CGI_10025417	GO:0043167~ion binding
CGI_10025432	GO:0008237~metallopeptidase activity
CGI_10003490	GO:0032549~ribonucleoside binding
CGI_10010075	GO:0036094~small molecule binding
CGI_10010075	GO:0008270~zinc ion binding
CGI_10010075	GO:0032549~ribonucleoside binding
CGI_10010075	GO:0035639~purine ribonucleoside triphosphate binding
CGI_10010075	GO:0001883~purine nucleoside binding
CGI_10011708	GO:0036094~small molecule binding
CGI_10011708	GO:0017111~nucleoside-triphosphatase activity
CGI_10011720	GO:0008135~translation factor activity, RNA binding
CGI_10011720	GO:0003676~nucleic acid binding
CGI_10001918	GO:0070283~radical SAM enzyme activity
CGI_10026814	GO:0097367~carbohydrate derivative binding
CGI_10026814	GO:0032559~adenyl ribonucleotide binding
CGI_10026814	GO:0016301~kinase activity
CGI_10026814	GO:0000166~nucleotide binding
CGI_10026814	GO:0097159~organic cyclic compound binding
CGI_10026827	GO:0000976~transcription regulatory region sequence-specific DNA binding
CGI_10026827	GO:0000975~regulatory region DNA binding
CGI_10026827	GO:0001071~nucleic acid binding transcription factor activity
CGI_10026832	GO:0019783~ubiquitin-like protein-specific protease activity
CGI_10004351	GO:0032553~ribonucleotide binding
CGI_10004351	GO:0097367~carbohydrate derivative binding
CGI_10003841	GO:0097159~organic cyclic compound binding
CGI_10003841	GO:0001883~purine nucleoside binding
CGI_10003841	GO:0043167~ion binding
CGI_10025807	GO:0097367~carbohydrate derivative binding
CGI_10025826	GO:0001883~purine nucleoside binding
CGI_10025826	GO:0030554~adenyl nucleotide binding
CGI_10025826	GO:0035639~purine ribonucleoside triphosphate binding
CGI_10025826	GO:0016773~phosphotransferase activity, alcohol group as acceptor
CGI_10025807	GO:0032550~purine ribonucleoside binding
CGI_10025831	GO:0097159~organic cyclic compound binding
CGI_10025834	GO:0046872~metal ion binding
CGI_10025850	GO:0031418~L-ascorbic acid binding
CGI_10025850	GO:0008475~procollagen-lysine 5-dioxygenase activity
CGI_10016100	GO:0032549~ribonucleoside binding
CGI_10005948	GO:0046872~metal ion binding
CGI_10005948	GO:0043167~ion binding
CGI_10010717	GO:1901363~heterocyclic compound binding
CGI_10010717	GO:0020037~heme binding
CGI_10006026	GO:0008080~N-acetyltransferase activity
CGI_10006026	GO:0016407~acetyltransferase activity
CGI_10006026	GO:0016747~transferase activity, transferring acyl groups other than amino-acyl groups
CGI_10006026	GO:0016746~transferase activity, transferring acyl groups
CGI_10018876	GO:0005524~ATP binding
CGI_10018876	GO:1901265~nucleoside phosphate binding
CGI_10018876	GO:0032555~purine ribonucleotide binding
CGI_10018876	GO:0097159~organic cyclic compound binding
CGI_10018877	GO:0004531~deoxyribonuclease II activity
CGI_10018902	GO:0003707~steroid hormone receptor activity
CGI_10018902	GO:0003676~nucleic acid binding
CGI_10018902	GO:0038023~signaling receptor activity
CGI_10013956	GO:0050662~coenzyme binding
CGI_10021849	GO:0051540~metal cluster binding
CGI_10021850	GO:1901363~heterocyclic compound binding
CGI_10021850	GO:0017076~purine nucleotide binding
CGI_10021850	GO:0032559~adenyl ribonucleotide binding
CGI_10021850	GO:0001883~purine nucleoside binding
CGI_10021854	GO:0005524~ATP binding
CGI_10021861	GO:0008289~lipid binding
CGI_10021882	GO:0005261~cation channel activity
CGI_10021882	GO:0046873~metal ion transmembrane transporter activity
CGI_10025540	GO:0016835~carbon-oxygen lyase activity
CGI_10025547	GO:0005344~oxygen transporter activity
CGI_10005948	GO:0008270~zinc ion binding
CGI_10018877	GO:0016894~endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters
CGI_10025555	GO:0019787~ubiquitin-like protein transferase activity
CGI_10025556	GO:0004332~fructose-bisphosphate aldolase activity
CGI_10025556	GO:0016832~aldehyde-lyase activity
CGI_10028856	GO:0043167~ion binding
CGI_10028856	GO:0004812~aminoacyl-tRNA ligase activity
CGI_10028881	GO:0003909~DNA ligase activity
CGI_10028881	GO:1901363~heterocyclic compound binding
CGI_10028881	GO:0035639~purine ribonucleoside triphosphate binding
CGI_10028887	GO:0004930~G-protein coupled receptor activity
CGI_10028889	GO:0046914~transition metal ion binding
CGI_10028889	GO:0046872~metal ion binding
CGI_10028897	GO:0008131~primary amine oxidase activity
CGI_10028897	GO:0016641~oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor
CGI_10028897	GO:0046872~metal ion binding
CGI_10028900	GO:0046872~metal ion binding
CGI_10028901	GO:0003676~nucleic acid binding
CGI_10028904	GO:0004499~N,N-dimethylaniline monooxygenase activity
CGI_10028904	GO:1901265~nucleoside phosphate binding
CGI_10028920	GO:0060089~molecular transducer activity
CGI_10028920	GO:0001071~nucleic acid binding transcription factor activity
CGI_10028920	GO:0046872~metal ion binding
CGI_10028920	GO:0003676~nucleic acid binding
CGI_10028921	GO:0003707~steroid hormone receptor activity
CGI_10028921	GO:0043167~ion binding
CGI_10028921	GO:0008270~zinc ion binding
CGI_10017781	GO:1901363~heterocyclic compound binding
CGI_10017781	GO:0097159~organic cyclic compound binding
CGI_10028930	GO:0043169~cation binding
CGI_10028930	GO:0043167~ion binding
CGI_10022762	GO:0032559~adenyl ribonucleotide binding
CGI_10022762	GO:0017076~purine nucleotide binding
CGI_10022762	GO:0004672~protein kinase activity
CGI_10022763	GO:0001883~purine nucleoside binding
CGI_10022763	GO:0017076~purine nucleotide binding
CGI_10022763	GO:0036094~small molecule binding
CGI_10022766	GO:0032549~ribonucleoside binding
CGI_10022766	GO:0097367~carbohydrate derivative binding
CGI_10022766	GO:0030554~adenyl nucleotide binding
CGI_10022790	GO:0030554~adenyl nucleotide binding
CGI_10016324	GO:0001071~nucleic acid binding transcription factor activity
CGI_10015019	GO:0099600~transmembrane receptor activity
CGI_10015019	GO:0022834~ligand-gated channel activity
CGI_10015019	GO:0022838~substrate-specific channel activity
CGI_10015022	GO:0036094~small molecule binding
CGI_10015029	GO:0016301~kinase activity
CGI_10015029	GO:0032550~purine ribonucleoside binding
CGI_10015029	GO:0032559~adenyl ribonucleotide binding
CGI_10015029	GO:0030554~adenyl nucleotide binding
CGI_10015029	GO:0036094~small molecule binding
CGI_10015031	GO:0003950~NAD+ ADP-ribosyltransferase activity
CGI_10016258	GO:0031406~carboxylic acid binding
CGI_10023568	GO:0016724~oxidoreductase activity, oxidizing metal ions, oxygen as acceptor
CGI_10023568	GO:0046914~transition metal ion binding
CGI_10023568	GO:0004322~ferroxidase activity
CGI_10016270	GO:0004953~icosanoid receptor activity
CGI_10016271	GO:0004806~triglyceride lipase activity
CGI_10023572	GO:0097159~organic cyclic compound binding
CGI_10023572	GO:0000166~nucleotide binding
CGI_10016812	GO:0000166~nucleotide binding
CGI_10016812	GO:0032555~purine ribonucleotide binding
CGI_10016812	GO:0032561~guanyl ribonucleotide binding
CGI_10016812	GO:0001883~purine nucleoside binding
CGI_10016812	GO:1901363~heterocyclic compound binding
CGI_10016837	GO:0005525~GTP binding
CGI_10016837	GO:0032553~ribonucleotide binding
CGI_10016837	GO:0019001~guanyl nucleotide binding
CGI_10016837	GO:0032555~purine ribonucleotide binding
CGI_10016838	GO:0032553~ribonucleotide binding
CGI_10016838	GO:0019001~guanyl nucleotide binding
CGI_10016838	GO:0097367~carbohydrate derivative binding
CGI_10001167	GO:0046914~transition metal ion binding
CGI_10022812	GO:0099600~transmembrane receptor activity
CGI_10023582	GO:0043167~ion binding
CGI_10022824	GO:0032555~purine ribonucleotide binding
CGI_10022824	GO:0032553~ribonucleotide binding
CGI_10001645	GO:0008270~zinc ion binding
CGI_10002419	GO:0019799~tubulin N-acetyltransferase activity
CGI_10002420	GO:1901265~nucleoside phosphate binding
CGI_10002420	GO:0032553~ribonucleotide binding
CGI_10023593	GO:1901363~heterocyclic compound binding
CGI_10023593	GO:0046906~tetrapyrrole binding
CGI_10003530	GO:0055106~ubiquitin-protein transferase regulator activity
CGI_10015436	GO:0043167~ion binding
CGI_10015436	GO:0005509~calcium ion binding
CGI_10015436	GO:0098772~molecular function regulator
CGI_10015435	GO:0046872~metal ion binding
CGI_10023572	GO:0035639~purine ribonucleoside triphosphate binding
CGI_10015435	GO:0043167~ion binding
CGI_10015437	GO:0043167~ion binding
CGI_10015437	GO:0005509~calcium ion binding
CGI_10015438	GO:0016679~oxidoreductase activity, acting on diphenols and related substances as donors
CGI_10015438	GO:0008121~ubiquinol-cytochrome-c reductase activity
CGI_10015438	GO:0015077~monovalent inorganic cation transmembrane transporter activity
CGI_10004540	GO:0008137~NADH dehydrogenase (ubiquinone) activity
CGI_10020154	GO:0061659~ubiquitin-like protein ligase activity
CGI_10005134	GO:0015276~ligand-gated ion channel activity
CGI_10006114	GO:0097159~organic cyclic compound binding
CGI_10006114	GO:0030554~adenyl nucleotide binding
CGI_10023599	GO:0038023~signaling receptor activity
CGI_10023599	GO:0001653~peptide receptor activity
CGI_10006122	GO:0003743~translation initiation factor activity
CGI_10006125	GO:0043565~sequence-specific DNA binding
CGI_10006125	GO:0097159~organic cyclic compound binding
CGI_10015083	GO:0043169~cation binding
CGI_10015085	GO:0046872~metal ion binding
CGI_10015090	GO:0060089~molecular transducer activity
CGI_10014080	GO:0030151~molybdenum ion binding
CGI_10007097	GO:0004871~signal transducer activity
CGI_10008805	GO:0097159~organic cyclic compound binding
CGI_10008805	GO:0048037~cofactor binding
CGI_10008805	GO:0036094~small molecule binding
CGI_10008815	GO:0019001~guanyl nucleotide binding
CGI_10008816	GO:0008233~peptidase activity
CGI_10013264	GO:0046872~metal ion binding
CGI_10026177	GO:0008138~protein tyrosine/serine/threonine phosphatase activity
CGI_10026190	GO:0003676~nucleic acid binding
CGI_10026192	GO:0003676~nucleic acid binding
CGI_10016388	GO:0032549~ribonucleoside binding
CGI_10016388	GO:0017076~purine nucleotide binding
CGI_10016388	GO:1901363~heterocyclic compound binding
CGI_10016388	GO:0036094~small molecule binding
CGI_10016388	GO:0032553~ribonucleotide binding
CGI_10016395	GO:0004672~protein kinase activity
CGI_10016395	GO:0032549~ribonucleoside binding
CGI_10016395	GO:0032559~adenyl ribonucleotide binding
CGI_10016395	GO:0004674~protein serine/threonine kinase activity
CGI_10015475	GO:0016705~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
CGI_10015475	GO:0046872~metal ion binding
CGI_10020821	GO:0046872~metal ion binding
CGI_10020824	GO:0046914~transition metal ion binding
CGI_10020829	GO:0046914~transition metal ion binding
CGI_10024448	GO:0005524~ATP binding
CGI_10024448	GO:0043167~ion binding
CGI_10024448	GO:0035639~purine ribonucleoside triphosphate binding
CGI_10024448	GO:0016876~ligase activity, forming aminoacyl-tRNA and related compounds
CGI_10024448	GO:0001882~nucleoside binding
CGI_10024448	GO:0030554~adenyl nucleotide binding
CGI_10024448	GO:0097367~carbohydrate derivative binding
CGI_10023652	GO:0008238~exopeptidase activity
CGI_10023672	GO:0032553~ribonucleotide binding
CGI_10023671	GO:0017076~purine nucleotide binding
CGI_10023671	GO:0001882~nucleoside binding
CGI_10014970	GO:0036094~small molecule binding
CGI_10014970	GO:0004871~signal transducer activity
CGI_10014971	GO:0017111~nucleoside-triphosphatase activity
CGI_10014980	GO:0097159~organic cyclic compound binding
CGI_10018382	GO:0008234~cysteine-type peptidase activity
CGI_10018383	GO:0001067~regulatory region nucleic acid binding
CGI_10018383	GO:1901363~heterocyclic compound binding
CGI_10018383	GO:0001159~core promoter proximal region DNA binding
CGI_10018391	GO:0004357~glutamate-cysteine ligase activity
CGI_10018397	GO:0046872~metal ion binding
CGI_10018397	GO:0043169~cation binding
CGI_10018398	GO:1901363~heterocyclic compound binding
CGI_10008828	GO:0008234~cysteine-type peptidase activity
CGI_10011065	GO:0046906~tetrapyrrole binding
CGI_10011065	GO:0020037~heme binding
CGI_10021545	GO:0032561~guanyl ribonucleotide binding
CGI_10021545	GO:0005525~GTP binding
CGI_10021545	GO:0001883~purine nucleoside binding
CGI_10021545	GO:0032555~purine ribonucleotide binding
CGI_10021546	GO:0005525~GTP binding
CGI_10021546	GO:0032550~purine ribonucleoside binding
CGI_10013678	GO:0005524~ATP binding
CGI_10013678	GO:0036094~small molecule binding
CGI_10013678	GO:1901265~nucleoside phosphate binding
CGI_10013678	GO:0016818~hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
CGI_10013678	GO:0016462~pyrophosphatase activity
CGI_10006340	GO:1901682~sulfur compound transmembrane transporter activity
CGI_10006340	GO:0008271~secondary active sulfate transmembrane transporter activity
CGI_10006875	GO:0032559~adenyl ribonucleotide binding
CGI_10006875	GO:0036094~small molecule binding
CGI_10009981	GO:0015370~solute:sodium symporter activity
CGI_10009981	GO:0022804~active transmembrane transporter activity
CGI_10022231	GO:0008270~zinc ion binding
CGI_10021437	GO:0004497~monooxygenase activity
CGI_10021437	GO:0005506~iron ion binding
CGI_10021437	GO:0043167~ion binding
CGI_10023990	GO:0043169~cation binding
CGI_10021442	GO:0046914~transition metal ion binding
CGI_10021442	GO:0008270~zinc ion binding
CGI_10019579	GO:0070001~aspartic-type peptidase activity
CGI_10019582	GO:0005525~GTP binding
CGI_10019581	GO:0020037~heme binding
CGI_10019581	GO:0046906~tetrapyrrole binding
CGI_10019584	GO:0036094~small molecule binding
CGI_10019584	GO:1901265~nucleoside phosphate binding
CGI_10019584	GO:0005524~ATP binding
CGI_10019586	GO:0003676~nucleic acid binding
CGI_10009981	GO:0022890~inorganic cation transmembrane transporter activity
CGI_10020770	GO:0016818~hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
CGI_10020770	GO:0017111~nucleoside-triphosphatase activity
CGI_10020770	GO:0016462~pyrophosphatase activity
CGI_10020777	GO:0008270~zinc ion binding
CGI_10020777	GO:0043167~ion binding
CGI_10010738	GO:0001882~nucleoside binding
CGI_10024227	GO:0016684~oxidoreductase activity, acting on peroxide as acceptor
CGI_10024227	GO:0016209~antioxidant activity
CGI_10015925	GO:0003676~nucleic acid binding
CGI_10015925	GO:1901363~heterocyclic compound binding
CGI_10001808	GO:0032555~purine ribonucleotide binding
CGI_10001808	GO:0032553~ribonucleotide binding
CGI_10002686	GO:0043167~ion binding
CGI_10017019	GO:0016779~nucleotidyltransferase activity
CGI_10017023	GO:0046914~transition metal ion binding
CGI_10017023	GO:0043167~ion binding
CGI_10017007	GO:0016301~kinase activity
CGI_10008002	GO:1901265~nucleoside phosphate binding
CGI_10008007	GO:0005509~calcium ion binding
CGI_10000457	GO:0016779~nucleotidyltransferase activity
CGI_10017147	GO:0004180~carboxypeptidase activity
CGI_10011497	GO:0030234~enzyme regulator activity
CGI_10011497	GO:0061134~peptidase regulator activity
CGI_10011497	GO:0004866~endopeptidase inhibitor activity
CGI_10011498	GO:0061135~endopeptidase regulator activity
CGI_10011498	GO:0098772~molecular function regulator
CGI_10010163	GO:0032553~ribonucleotide binding
CGI_10010163	GO:0032555~purine ribonucleotide binding
CGI_10010163	GO:0035639~purine ribonucleoside triphosphate binding
CGI_10027260	GO:1901363~heterocyclic compound binding
CGI_10027260	GO:0019001~guanyl nucleotide binding
CGI_10020350	GO:0008135~translation factor activity, RNA binding
CGI_10020367	GO:0060089~molecular transducer activity
CGI_10020377	GO:0008047~enzyme activator activity
CGI_10020381	GO:0043169~cation binding
CGI_10007403	GO:0038023~signaling receptor activity
CGI_10022059	GO:0000988~transcription factor activity, protein binding
CGI_10022071	GO:0030170~pyridoxal phosphate binding
CGI_10022102	GO:0004568~chitinase activity
CGI_10012466	GO:0016765~transferase activity, transferring alkyl or aryl (other than methyl) groups
CGI_10012474	GO:0032553~ribonucleotide binding
CGI_10012474	GO:0019001~guanyl nucleotide binding
CGI_10012474	GO:0003676~nucleic acid binding
CGI_10012474	GO:0097159~organic cyclic compound binding
CGI_10012474	GO:0001883~purine nucleoside binding
CGI_10012474	GO:0032549~ribonucleoside binding
CGI_10012474	GO:0016818~hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
CGI_10013654	GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding
CGI_10013654	GO:0043167~ion binding
CGI_10013654	GO:0097159~organic cyclic compound binding
CGI_10013654	GO:0001071~nucleic acid binding transcription factor activity
CGI_10027296	GO:0004252~serine-type endopeptidase activity
CGI_10027300	GO:0022803~passive transmembrane transporter activity
CGI_10027297	GO:0008236~serine-type peptidase activity
CGI_10027312	GO:0070403~NAD+ binding
CGI_10027318	GO:0004930~G-protein coupled receptor activity
CGI_10013972	GO:0097159~organic cyclic compound binding
CGI_10013972	GO:0043565~sequence-specific DNA binding
CGI_10013974	GO:0016857~racemase and epimerase activity, acting on carbohydrates and derivatives
CGI_10019137	GO:0097159~organic cyclic compound binding
CGI_10019137	GO:0046872~metal ion binding
CGI_10019144	GO:0008324~cation transmembrane transporter activity
CGI_10016103	GO:0001883~purine nucleoside binding
CGI_10016112	GO:0043167~ion binding
CGI_10016116	GO:0043169~cation binding
CGI_10016116	GO:1901363~heterocyclic compound binding
CGI_10028533	GO:0003676~nucleic acid binding
CGI_10028544	GO:0008270~zinc ion binding
CGI_10028559	GO:0043169~cation binding
CGI_10009799	GO:0008270~zinc ion binding
CGI_10009800	GO:0005216~ion channel activity
CGI_10014543	GO:0016741~transferase activity, transferring one-carbon groups
CGI_10005799	GO:0043169~cation binding
CGI_10005799	GO:0043167~ion binding
CGI_10005799	GO:0046872~metal ion binding
CGI_10012448	GO:0038023~signaling receptor activity
CGI_10012454	GO:0016877~ligase activity, forming carbon-sulfur bonds
CGI_10018073	GO:0046914~transition metal ion binding
CGI_10018074	GO:0000166~nucleotide binding
CGI_10018074	GO:0097367~carbohydrate derivative binding
CGI_10018088	GO:0036094~small molecule binding
CGI_10018088	GO:0001883~purine nucleoside binding
CGI_10014555	GO:0043167~ion binding
CGI_10014555	GO:0046872~metal ion binding
CGI_10022693	GO:0005506~iron ion binding
CGI_10022693	GO:0051213~dioxygenase activity
CGI_10004493	GO:0035381~ATP-gated ion channel activity
CGI_10004493	GO:0022838~substrate-specific channel activity
CGI_10015185	GO:0015291~secondary active transmembrane transporter activity
CGI_10015185	GO:0005328~neurotransmitter:sodium symporter activity
CGI_10015195	GO:0048037~cofactor binding
CGI_10015195	GO:0003997~acyl-CoA oxidase activity
CGI_10015195	GO:0097159~organic cyclic compound binding
CGI_10015195	GO:1901265~nucleoside phosphate binding
CGI_10015178	GO:0046914~transition metal ion binding
CGI_10014948	GO:0099600~transmembrane receptor activity
CGI_10014948	GO:0015464~acetylcholine receptor activity
CGI_10014952	GO:1901363~heterocyclic compound binding
CGI_10011160	GO:1901265~nucleoside phosphate binding
CGI_10011160	GO:0000166~nucleotide binding
CGI_10011163	GO:0080025~phosphatidylinositol-3,5-bisphosphate binding
CGI_10011163	GO:0005543~phospholipid binding
CGI_10003355	GO:0043169~cation binding
CGI_10003355	GO:0016209~antioxidant activity
CGI_10003355	GO:0016684~oxidoreductase activity, acting on peroxide as acceptor
CGI_10026562	GO:0003676~nucleic acid binding
CGI_10026573	GO:0051213~dioxygenase activity
CGI_10015197	GO:0022890~inorganic cation transmembrane transporter activity
CGI_10015200	GO:0005198~structural molecule activity
CGI_10015212	GO:0046872~metal ion binding
CGI_10015212	GO:0008270~zinc ion binding
CGI_10027437	GO:0046872~metal ion binding
CGI_10027463	GO:0008233~peptidase activity
CGI_10027465	GO:0005432~calcium:sodium antiporter activity
CGI_10027476	GO:0097159~organic cyclic compound binding
CGI_10011980	GO:0097159~organic cyclic compound binding
CGI_10002513	GO:0043169~cation binding
CGI_10024138	GO:0022836~gated channel activity
CGI_10024138	GO:0022838~substrate-specific channel activity
CGI_10024138	GO:0022890~inorganic cation transmembrane transporter activity
CGI_10024138	GO:0005244~voltage-gated ion channel activity
CGI_10024151	GO:0070011~peptidase activity, acting on L-amino acid peptides
CGI_10024151	GO:0019783~ubiquitin-like protein-specific protease activity
CGI_10024169	GO:0019205~nucleobase-containing compound kinase activity
CGI_10024169	GO:0032550~purine ribonucleoside binding
CGI_10024169	GO:0097159~organic cyclic compound binding
CGI_10024169	GO:1901363~heterocyclic compound binding
CGI_10024176	GO:0004888~transmembrane signaling receptor activity
CGI_10024186	GO:0003746~translation elongation factor activity
CGI_10024187	GO:0008194~UDP-glycosyltransferase activity
CGI_10024187	GO:0008376~acetylgalactosaminyltransferase activity
CGI_10015492	GO:0032550~purine ribonucleoside binding
CGI_10015492	GO:0001882~nucleoside binding
CGI_10015503	GO:0032549~ribonucleoside binding
