XM_011435914	GO:0030366~molybdopterin synthase activity
XM_011451755	GO:0032549~ribonucleoside binding
XM_011451766	GO:0003676~nucleic acid binding
XM_011451766	GO:0042578~phosphoric ester hydrolase activity
XM_011451766	GO:0004721~phosphoprotein phosphatase activity
XM_011451760	GO:0097159~organic cyclic compound binding
XM_011451761	GO:0097159~organic cyclic compound binding
XM_011451760	GO:0008138~protein tyrosine/serine/threonine phosphatase activity
XM_011451760	GO:0003676~nucleic acid binding
XM_011451760	GO:0016791~phosphatase activity
XM_011451762	GO:1901363~heterocyclic compound binding
AB079243	GO:1901363~heterocyclic compound binding
AB079243	GO:0097159~organic cyclic compound binding
AB079243	GO:0003700~transcription factor activity, sequence-specific DNA binding
XM_011451777	GO:0004386~helicase activity
XM_011451777	GO:0016817~hydrolase activity, acting on acid anhydrides
XM_011451777	GO:0097367~carbohydrate derivative binding
XM_011451823	GO:0001882~nucleoside binding
XM_011451825	GO:0017111~nucleoside-triphosphatase activity
XM_011451825	GO:0016817~hydrolase activity, acting on acid anhydrides
XM_011451859	GO:0008289~lipid binding
XM_011451891	GO:0032555~purine ribonucleotide binding
XM_011451891	GO:0001883~purine nucleoside binding
XM_011451894	GO:0032550~purine ribonucleoside binding
XM_011451894	GO:0097159~organic cyclic compound binding
XM_011451893	GO:0032550~purine ribonucleoside binding
XM_011451893	GO:0001882~nucleoside binding
XM_011451892	GO:0097367~carbohydrate derivative binding
XM_011451892	GO:1901363~heterocyclic compound binding
XM_011451921	GO:0005525~GTP binding
XM_011451921	GO:0032550~purine ribonucleoside binding
XM_011451921	GO:0017076~purine nucleotide binding
NM_001305289	GO:0016209~antioxidant activity
NM_001305289	GO:0004666~prostaglandin-endoperoxide synthase activity
XM_011451994	GO:0016209~antioxidant activity
XM_011451994	GO:1901363~heterocyclic compound binding
XM_011451993	GO:0016684~oxidoreductase activity, acting on peroxide as acceptor
XM_011451997	GO:0097159~organic cyclic compound binding
FJ375303	GO:0004601~peroxidase activity
XM_011451992	GO:0046906~tetrapyrrole binding
XM_011451992	GO:0004601~peroxidase activity
XM_011451996	GO:0004601~peroxidase activity
XM_011452018	GO:0019783~ubiquitin-like protein-specific protease activity
XM_011452018	GO:0008234~cysteine-type peptidase activity
XM_011452015	GO:0004888~transmembrane signaling receptor activity
XM_011452015	GO:0008528~G-protein coupled peptide receptor activity
XM_011452029	GO:0008324~cation transmembrane transporter activity
XM_011452031	GO:0005216~ion channel activity
XM_011452031	GO:0022834~ligand-gated channel activity
XM_011452031	GO:0099600~transmembrane receptor activity
XM_011452033	GO:0015267~channel activity
XM_011452033	GO:0005231~excitatory extracellular ligand-gated ion channel activity
XM_011452034	GO:0015267~channel activity
XM_011452034	GO:0008324~cation transmembrane transporter activity
XM_011452032	GO:0060089~molecular transducer activity
XM_011452032	GO:0022834~ligand-gated channel activity
XM_011452035	GO:0005231~excitatory extracellular ligand-gated ion channel activity
XM_011452036	GO:0004889~acetylcholine-activated cation-selective channel activity
XM_011452064	GO:0043167~ion binding
XM_011452106	GO:1901363~heterocyclic compound binding
XM_011452115	GO:1901363~heterocyclic compound binding
XM_011452141	GO:0016741~transferase activity, transferring one-carbon groups
XM_011452215	GO:0004725~protein tyrosine phosphatase activity
XM_011452215	GO:0016791~phosphatase activity
XM_011452280	GO:0004175~endopeptidase activity
XM_011452286	GO:0046872~metal ion binding
XM_011452286	GO:0043169~cation binding
AB262085	GO:0043167~ion binding
AB262085	GO:0043169~cation binding
XM_011452300	GO:0008194~UDP-glycosyltransferase activity
XM_011452329	GO:0038023~signaling receptor activity
XM_011452329	GO:0060089~molecular transducer activity
XM_011452363	GO:0005261~cation channel activity
XM_011452365	GO:0005216~ion channel activity
XM_011452365	GO:0015267~channel activity
XM_011452403	GO:0016746~transferase activity, transferring acyl groups
XM_011452402	GO:0016747~transferase activity, transferring acyl groups other than amino-acyl groups
XM_011452402	GO:0016407~acetyltransferase activity
XM_011452425	GO:1901363~heterocyclic compound binding
XM_011452425	GO:0046872~metal ion binding
XM_011452425	GO:0043167~ion binding
XM_011452426	GO:0097159~organic cyclic compound binding
XM_011452427	GO:0046872~metal ion binding
XM_011452427	GO:0097159~organic cyclic compound binding
XM_011452437	GO:0004114~3',5'-cyclic-nucleotide phosphodiesterase activity
XM_011452554	GO:0005342~organic acid transmembrane transporter activity
XM_011452553	GO:0005342~organic acid transmembrane transporter activity
XM_011452429	GO:0003676~nucleic acid binding
XM_011452560	GO:0022834~ligand-gated channel activity
XM_011452559	GO:0099600~transmembrane receptor activity
XM_011452558	GO:0022803~passive transmembrane transporter activity
XM_011452577	GO:0016874~ligase activity
XM_011452616	GO:0001104~RNA polymerase II transcription cofactor activity
XM_011452680	GO:0004672~protein kinase activity
XM_011452680	GO:0030554~adenyl nucleotide binding
XM_011452680	GO:0001883~purine nucleoside binding
XM_011452685	GO:1901265~nucleoside phosphate binding
XM_011452685	GO:0051539~4 iron, 4 sulfur cluster binding
XM_011452685	GO:0001882~nucleoside binding
XM_011452685	GO:0032553~ribonucleotide binding
XM_011452685	GO:0051540~metal cluster binding
XM_011452692	GO:0008528~G-protein coupled peptide receptor activity
XM_011452692	GO:0001653~peptide receptor activity
XM_011452706	GO:0046872~metal ion binding
XM_011452723	GO:0016893~endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters
XM_011452724	GO:0004519~endonuclease activity
XM_011452724	GO:0004540~ribonuclease activity
XM_011452751	GO:0036094~small molecule binding
XM_011452934	GO:0032553~ribonucleotide binding
XM_011452934	GO:0001883~purine nucleoside binding
XM_011452962	GO:0042578~phosphoric ester hydrolase activity
XM_011453166	GO:0043169~cation binding
XM_011453188	GO:0035639~purine ribonucleoside triphosphate binding
XM_011453188	GO:0032549~ribonucleoside binding
XM_011453188	GO:0036094~small molecule binding
XM_011453226	GO:0019825~oxygen binding
XM_011453240	GO:0004930~G-protein coupled receptor activity
XM_011453240	GO:0004888~transmembrane signaling receptor activity
XM_011453244	GO:0004872~receptor activity
XM_011453245	GO:0004930~G-protein coupled receptor activity
XM_011453242	GO:0004930~G-protein coupled receptor activity
XM_011453242	GO:0004888~transmembrane signaling receptor activity
XM_011453259	GO:0043169~cation binding
XM_011453263	GO:0016773~phosphotransferase activity, alcohol group as acceptor
XM_011453263	GO:0001882~nucleoside binding
XM_011453263	GO:0035639~purine ribonucleoside triphosphate binding
XM_011453285	GO:0032555~purine ribonucleotide binding
XM_011453285	GO:0016818~hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
XM_011453285	GO:0016462~pyrophosphatase activity
XM_011453298	GO:0060590~ATPase regulator activity
XM_011453354	GO:0038023~signaling receptor activity
XM_011453354	GO:0099600~transmembrane receptor activity
XM_011453354	GO:0042813~Wnt-activated receptor activity
XM_011453354	GO:0004888~transmembrane signaling receptor activity
XM_011453348	GO:0004871~signal transducer activity
XM_011453350	GO:0042813~Wnt-activated receptor activity
XM_011453350	GO:0004888~transmembrane signaling receptor activity
XM_011453349	GO:0004872~receptor activity
XM_011453349	GO:0004871~signal transducer activity
XM_011453381	GO:0016763~transferase activity, transferring pentosyl groups
XM_011453381	GO:0004422~hypoxanthine phosphoribosyltransferase activity
XM_011453396	GO:0046914~transition metal ion binding
XM_011453426	GO:0003712~transcription cofactor activity
XM_011453436	GO:0046872~metal ion binding
XM_011453453	GO:0004610~phosphoacetylglucosamine mutase activity
XM_011453492	GO:0015370~solute:sodium symporter activity
XM_011453492	GO:0015294~solute:cation symporter activity
XM_011453505	GO:0043169~cation binding
XM_011453504	GO:0043169~cation binding
XM_011453560	GO:1901363~heterocyclic compound binding
XM_011453564	GO:0008270~zinc ion binding
XM_011453603	GO:0070011~peptidase activity, acting on L-amino acid peptides
XM_011453612	GO:1901363~heterocyclic compound binding
XM_011453611	GO:0000166~nucleotide binding
XM_011453619	GO:0004930~G-protein coupled receptor activity
XM_011453621	GO:0004930~G-protein coupled receptor activity
XM_011453621	GO:0004872~receptor activity
XM_011453650	GO:0046914~transition metal ion binding
XM_011453654	GO:0036094~small molecule binding
XM_011453654	GO:0017076~purine nucleotide binding
XM_011453654	GO:0016462~pyrophosphatase activity
XM_011453817	GO:0032550~purine ribonucleoside binding
XM_011453817	GO:0035639~purine ribonucleoside triphosphate binding
XM_011453575	GO:0043169~cation binding
XM_011453618	GO:0004930~G-protein coupled receptor activity
XM_011453843	GO:0046872~metal ion binding
XM_011453905	GO:0008270~zinc ion binding
XM_011453916	GO:0022836~gated channel activity
XM_011453918	GO:0005230~extracellular ligand-gated ion channel activity
XM_011453945	GO:0043169~cation binding
XM_011453945	GO:0032559~adenyl ribonucleotide binding
XM_011453945	GO:0046872~metal ion binding
XM_011453946	GO:0016817~hydrolase activity, acting on acid anhydrides
XM_011454070	GO:0008233~peptidase activity
XM_011454095	GO:0050662~coenzyme binding
XM_011454107	GO:0043169~cation binding
XM_011454108	GO:0000989~transcription factor activity, transcription factor binding
XM_011454108	GO:0046872~metal ion binding
XM_011454108	GO:0003712~transcription cofactor activity
XM_011454104	GO:0043169~cation binding
XM_011454105	GO:0000989~transcription factor activity, transcription factor binding
XM_011454105	GO:0003712~transcription cofactor activity
XM_011454106	GO:0003714~transcription corepressor activity
XM_011454106	GO:0003712~transcription cofactor activity
XM_011454106	GO:0003700~transcription factor activity, sequence-specific DNA binding
XM_011454109	GO:0043169~cation binding
XM_011454109	GO:0003700~transcription factor activity, sequence-specific DNA binding
XM_011454112	GO:0004871~signal transducer activity
XM_011454116	GO:0008528~G-protein coupled peptide receptor activity
XM_011454122	GO:0001653~peptide receptor activity
XM_011454122	GO:0060089~molecular transducer activity
XM_011454120	GO:0004888~transmembrane signaling receptor activity
XM_011454120	GO:0004871~signal transducer activity
XM_011454118	GO:0004872~receptor activity
XM_011454114	GO:0060089~molecular transducer activity
XM_011454123	GO:0015078~hydrogen ion transmembrane transporter activity
XM_011454123	GO:0046872~metal ion binding
FJ872817	GO:0015077~monovalent inorganic cation transmembrane transporter activity
FJ872817	GO:0016679~oxidoreductase activity, acting on diphenols and related substances as donors
FJ872817	GO:0022890~inorganic cation transmembrane transporter activity
NM_001305290	GO:0051537~2 iron, 2 sulfur cluster binding
XM_011454138	GO:0099600~transmembrane receptor activity
XM_011454238	GO:0043169~cation binding
XM_011454321	GO:0097159~organic cyclic compound binding
XM_011454321	GO:0008312~7S RNA binding
XM_011454365	GO:0016791~phosphatase activity
XM_011454364	GO:0016791~phosphatase activity
XM_011454364	GO:0008253~5'-nucleotidase activity
XM_011454418	GO:1901363~heterocyclic compound binding
XM_011454409	GO:1901363~heterocyclic compound binding
XM_011454409	GO:0001883~purine nucleoside binding
EF687776	GO:0001883~purine nucleoside binding
EF687776	GO:0097367~carbohydrate derivative binding
EF687776	GO:0030554~adenyl nucleotide binding
NM_001305355	GO:1901363~heterocyclic compound binding
XM_011454398	GO:0001883~purine nucleoside binding
XM_011454398	GO:0097159~organic cyclic compound binding
XM_011454398	GO:0001882~nucleoside binding
XM_011454458	GO:0032553~ribonucleotide binding
XM_011454462	GO:0046914~transition metal ion binding
XM_011454462	GO:0043167~ion binding
XM_011454462	GO:0008270~zinc ion binding
XM_011454464	GO:0003676~nucleic acid binding
XM_011454464	GO:0003723~RNA binding
XM_011454645	GO:0016410~N-acyltransferase activity
XM_011454659	GO:0001882~nucleoside binding
XM_011454660	GO:0035639~purine ribonucleoside triphosphate binding
XM_011454660	GO:0019001~guanyl nucleotide binding
XM_011454660	GO:0001883~purine nucleoside binding
XM_011454660	GO:0017076~purine nucleotide binding
XM_011454767	GO:0032561~guanyl ribonucleotide binding
XM_011454767	GO:0035639~purine ribonucleoside triphosphate binding
XM_011454769	GO:0003677~DNA binding
XM_011454770	GO:0097159~organic cyclic compound binding
XM_011454770	GO:0003676~nucleic acid binding
XM_011454770	GO:0008168~methyltransferase activity
XM_011454770	GO:0000166~nucleotide binding
XM_011454771	GO:0003677~DNA binding
XM_011454771	GO:0050662~coenzyme binding
XM_011454771	GO:0000166~nucleotide binding
XM_011454772	GO:1901363~heterocyclic compound binding
XM_011454772	GO:0016741~transferase activity, transferring one-carbon groups
XM_011454832	GO:0098772~molecular function regulator
XM_011454832	GO:0005089~Rho guanyl-nucleotide exchange factor activity
XM_011454832	GO:0005088~Ras guanyl-nucleotide exchange factor activity
XM_011454833	GO:0005085~guanyl-nucleotide exchange factor activity
XM_011454833	GO:0005088~Ras guanyl-nucleotide exchange factor activity
XM_011454854	GO:0004930~G-protein coupled receptor activity
XM_011454887	GO:1901363~heterocyclic compound binding
XM_011454937	GO:1901363~heterocyclic compound binding
XM_011454937	GO:1901265~nucleoside phosphate binding
NM_001308878	GO:0001071~nucleic acid binding transcription factor activity
XM_011455028	GO:0004888~transmembrane signaling receptor activity
XM_011455053	GO:0032550~purine ribonucleoside binding
XM_011455053	GO:0000166~nucleotide binding
XM_011455141	GO:0043167~ion binding
XM_011455140	GO:0008270~zinc ion binding
XM_011455139	GO:0046872~metal ion binding
XM_011455139	GO:0008270~zinc ion binding
XM_011455138	GO:0008270~zinc ion binding
XM_011455142	GO:0005328~neurotransmitter:sodium symporter activity
XM_011455142	GO:0015294~solute:cation symporter activity
XM_011455252	GO:0032550~purine ribonucleoside binding
XM_011455252	GO:0032561~guanyl ribonucleotide binding
XM_011455266	GO:0043169~cation binding
NM_001305298	GO:1901363~heterocyclic compound binding
AM076954	GO:0000166~nucleotide binding
AM076954	GO:0032550~purine ribonucleoside binding
AM076954	GO:0019200~carbohydrate kinase activity
AM076954	GO:1901363~heterocyclic compound binding
XM_011455371	GO:1901265~nucleoside phosphate binding
XM_011455369	GO:1901265~nucleoside phosphate binding
XM_011455369	GO:0030246~carbohydrate binding
XM_011455369	GO:0000166~nucleotide binding
XM_011455369	GO:0016773~phosphotransferase activity, alcohol group as acceptor
XM_011455369	GO:0048029~monosaccharide binding
XM_011455369	GO:0016301~kinase activity
AJ563479	GO:0016773~phosphotransferase activity, alcohol group as acceptor
AJ563479	GO:1901363~heterocyclic compound binding
XM_011455372	GO:0032553~ribonucleotide binding
XM_011455372	GO:0001883~purine nucleoside binding
XM_011455372	GO:0032549~ribonucleoside binding
XM_011454854	GO:0004871~signal transducer activity
XM_011455370	GO:0032555~purine ribonucleotide binding
XM_011455371	GO:0032555~purine ribonucleotide binding
XM_011455371	GO:0035639~purine ribonucleoside triphosphate binding
NM_001308879	GO:0032555~purine ribonucleotide binding
NM_001308879	GO:0097159~organic cyclic compound binding
NM_001308879	GO:0035639~purine ribonucleoside triphosphate binding
AJ563479	GO:0032555~purine ribonucleotide binding
XM_011455397	GO:0005543~phospholipid binding
XM_011455397	GO:0032553~ribonucleotide binding
XM_011455398	GO:1901265~nucleoside phosphate binding
XM_011455431	GO:0032549~ribonucleoside binding
XM_011455431	GO:0016887~ATPase activity
XM_011455431	GO:0004176~ATP-dependent peptidase activity
XM_011455431	GO:0004175~endopeptidase activity
XM_011455435	GO:0005525~GTP binding
XM_011455435	GO:0036094~small molecule binding
XM_011455435	GO:0004871~signal transducer activity
XM_011455434	GO:0001882~nucleoside binding
XM_011455434	GO:0016462~pyrophosphatase activity
XM_011455434	GO:0016818~hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
XM_011455434	GO:0032549~ribonucleoside binding
XM_011455434	GO:0097159~organic cyclic compound binding
XM_011455434	GO:0097367~carbohydrate derivative binding
XM_011455457	GO:0016627~oxidoreductase activity, acting on the CH-CH group of donors
XM_011455531	GO:0004844~uracil DNA N-glycosylase activity
XM_011455584	GO:0097159~organic cyclic compound binding
XM_011455584	GO:0004518~nuclease activity
XM_011455640	GO:0043167~ion binding
XM_011455640	GO:0046872~metal ion binding
XM_011455642	GO:0046872~metal ion binding
XM_011455674	GO:0022803~passive transmembrane transporter activity
XM_011455704	GO:0043169~cation binding
XM_011455721	GO:1901363~heterocyclic compound binding
XM_011455729	GO:0060089~molecular transducer activity
XM_011455729	GO:0004930~G-protein coupled receptor activity
XM_011455732	GO:0008270~zinc ion binding
XM_011455854	GO:0016741~transferase activity, transferring one-carbon groups
XM_011455873	GO:0015035~protein disulfide oxidoreductase activity
XM_011455898	GO:0003723~RNA binding
XM_011455898	GO:0046872~metal ion binding
XM_011455916	GO:0016627~oxidoreductase activity, acting on the CH-CH group of donors
XM_011455924	GO:0004553~hydrolase activity, hydrolyzing O-glycosyl compounds
XM_011455924	GO:0015926~glucosidase activity
XM_011455940	GO:0003723~RNA binding
XM_011455942	GO:0097159~organic cyclic compound binding
XM_011456019	GO:0097159~organic cyclic compound binding
XM_011456031	GO:0005524~ATP binding
XM_011456031	GO:0017076~purine nucleotide binding
XM_011456031	GO:0004707~MAP kinase activity
NM_001308855	GO:0035639~purine ribonucleoside triphosphate binding
NM_001308855	GO:0016301~kinase activity
NM_001308855	GO:0004674~protein serine/threonine kinase activity
NM_001308855	GO:0005057~receptor signaling protein activity
XM_011456030	GO:0030554~adenyl nucleotide binding
XM_011456030	GO:0000166~nucleotide binding
XM_011456030	GO:0032550~purine ribonucleoside binding
XM_011456030	GO:0097159~organic cyclic compound binding
XM_011456050	GO:0046914~transition metal ion binding
XM_011456049	GO:0043565~sequence-specific DNA binding
XM_011456049	GO:0003700~transcription factor activity, sequence-specific DNA binding
XM_011456049	GO:0046872~metal ion binding
XM_011456049	GO:0060089~molecular transducer activity
XM_011456062	GO:0019787~ubiquitin-like protein transferase activity
XM_011456062	GO:0008270~zinc ion binding
XM_011456062	GO:0043167~ion binding
XM_011456097	GO:0043169~cation binding
XM_011456115	GO:0046872~metal ion binding
XM_011456134	GO:0043169~cation binding
XM_011456079	GO:0046914~transition metal ion binding
XM_011456079	GO:0004842~ubiquitin-protein transferase activity
XM_011456106	GO:0046914~transition metal ion binding
XM_011456053	GO:0046872~metal ion binding
XM_011456053	GO:0008270~zinc ion binding
XM_011456089	GO:0046914~transition metal ion binding
XM_011456071	GO:0008270~zinc ion binding
XM_011456056	GO:0003677~DNA binding
XM_011456056	GO:0003700~transcription factor activity, sequence-specific DNA binding
XM_011456055	GO:0001071~nucleic acid binding transcription factor activity
XM_011456050	GO:1901363~heterocyclic compound binding
XM_011456183	GO:0016757~transferase activity, transferring glycosyl groups
XM_011456183	GO:0003950~NAD+ ADP-ribosyltransferase activity
XM_011456224	GO:0016884~carbon-nitrogen ligase activity, with glutamine as amido-N-donor
XM_011456273	GO:0097159~organic cyclic compound binding
XM_011456342	GO:0004553~hydrolase activity, hydrolyzing O-glycosyl compounds
XM_011456347	GO:0030234~enzyme regulator activity
XM_011456382	GO:0016818~hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
XM_011456382	GO:0036094~small molecule binding
XM_011456382	GO:0032550~purine ribonucleoside binding
XM_011456383	GO:0032553~ribonucleotide binding
XM_011456383	GO:0000166~nucleotide binding
XM_011456383	GO:0001882~nucleoside binding
XM_011456384	GO:0032553~ribonucleotide binding
XM_011456384	GO:0005525~GTP binding
XM_011456384	GO:0032555~purine ribonucleotide binding
XM_011456384	GO:0005200~structural constituent of cytoskeleton
XM_011456384	GO:0016818~hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
XM_011456408	GO:0015291~secondary active transmembrane transporter activity
XM_011456408	GO:0015077~monovalent inorganic cation transmembrane transporter activity
XM_011456411	GO:0043167~ion binding
XM_011456418	GO:0043169~cation binding
XM_011456421	GO:0097159~organic cyclic compound binding
XM_011456419	GO:0003676~nucleic acid binding
XM_011456420	GO:1901363~heterocyclic compound binding
XM_011456456	GO:0043565~sequence-specific DNA binding
XM_011456459	GO:0043167~ion binding
XM_011456484	GO:1901265~nucleoside phosphate binding
XM_011456518	GO:0050662~coenzyme binding
XM_011456518	GO:0016614~oxidoreductase activity, acting on CH-OH group of donors
XM_011456526	GO:0050662~coenzyme binding
XM_011456526	GO:0050660~flavin adenine dinucleotide binding
XM_011456532	GO:0003676~nucleic acid binding
XM_011456534	GO:0043167~ion binding
XM_011456617	GO:0032550~purine ribonucleoside binding
XM_011456616	GO:0032553~ribonucleotide binding
XM_011456099	GO:1901363~heterocyclic compound binding
XM_011456526	GO:0048037~cofactor binding
XR_903397	GO:0032553~ribonucleotide binding
XR_903397	GO:0001882~nucleoside binding
XR_903397	GO:0005525~GTP binding
XR_903397	GO:0097367~carbohydrate derivative binding
XR_903396	GO:0035639~purine ribonucleoside triphosphate binding
XR_903396	GO:0032550~purine ribonucleoside binding
XR_903396	GO:0097367~carbohydrate derivative binding
XR_903396	GO:0032555~purine ribonucleotide binding
XM_011456684	GO:0032553~ribonucleotide binding
XM_011456684	GO:0000166~nucleotide binding
XM_011456685	GO:0001883~purine nucleoside binding
XM_011456685	GO:0036094~small molecule binding
XM_011456689	GO:0001882~nucleoside binding
XM_011456689	GO:0001883~purine nucleoside binding
XM_011456689	GO:0017076~purine nucleotide binding
XM_011456686	GO:0001883~purine nucleoside binding
XM_011456690	GO:0097159~organic cyclic compound binding
XM_011456691	GO:0003677~DNA binding
XM_011456691	GO:1901363~heterocyclic compound binding
XM_011456711	GO:0046872~metal ion binding
XM_011456711	GO:0043167~ion binding
XM_011456721	GO:0004812~aminoacyl-tRNA ligase activity
XM_011456721	GO:0005524~ATP binding
XM_011456721	GO:0097367~carbohydrate derivative binding
XM_011456721	GO:0032559~adenyl ribonucleotide binding
XM_011456748	GO:0097367~carbohydrate derivative binding
XM_011456748	GO:1901363~heterocyclic compound binding
XM_011456748	GO:0032555~purine ribonucleotide binding
XM_011456748	GO:0001883~purine nucleoside binding
XM_011456748	GO:0017076~purine nucleotide binding
XM_011456748	GO:0030554~adenyl nucleotide binding
XM_011456751	GO:0097367~carbohydrate derivative binding
XM_011456774	GO:1901363~heterocyclic compound binding
XM_011456774	GO:0043565~sequence-specific DNA binding
XM_011456796	GO:0003676~nucleic acid binding
XM_011456847	GO:0004872~receptor activity
XM_011456868	GO:0046872~metal ion binding
XM_011456871	GO:0017076~purine nucleotide binding
XM_011456903	GO:0008238~exopeptidase activity
XM_011456892	GO:0016805~dipeptidase activity
NM_001305367	GO:1901363~heterocyclic compound binding
XM_011457046	GO:0097367~carbohydrate derivative binding
XM_011457048	GO:0032553~ribonucleotide binding
XM_011457048	GO:0005524~ATP binding
XM_011457048	GO:1901265~nucleoside phosphate binding
XM_011457048	GO:0035639~purine ribonucleoside triphosphate binding
XM_011457048	GO:0097159~organic cyclic compound binding
XM_011457048	GO:0032549~ribonucleoside binding
XM_011457047	GO:0001882~nucleoside binding
XM_011457047	GO:0000166~nucleotide binding
XM_011457047	GO:1901265~nucleoside phosphate binding
XM_011457047	GO:0032559~adenyl ribonucleotide binding
XM_011457052	GO:0032553~ribonucleotide binding
XM_011457052	GO:0036094~small molecule binding
XM_011457054	GO:0032550~purine ribonucleoside binding
XM_011457064	GO:0003735~structural constituent of ribosome
NM_001305376	GO:0003676~nucleic acid binding
NM_001305376	GO:0003723~RNA binding
NM_001305376	GO:0003735~structural constituent of ribosome
AB199894	GO:0003735~structural constituent of ribosome
XM_011457067	GO:0016645~oxidoreductase activity, acting on the CH-NH group of donors
XM_011457106	GO:0046914~transition metal ion binding
XM_011457233	GO:0032559~adenyl ribonucleotide binding
XM_011457233	GO:0000166~nucleotide binding
XM_011457234	GO:0032549~ribonucleoside binding
XM_011457234	GO:0001883~purine nucleoside binding
XM_011457234	GO:0032559~adenyl ribonucleotide binding
XM_011457253	GO:0004518~nuclease activity
XM_011457272	GO:1901363~heterocyclic compound binding
NM_001305347	GO:0016798~hydrolase activity, acting on glycosyl bonds
XM_011457300	GO:0008270~zinc ion binding
XM_011457301	GO:0032559~adenyl ribonucleotide binding
XM_011457301	GO:0036094~small molecule binding
XM_011457301	GO:0016774~phosphotransferase activity, carboxyl group as acceptor
XM_011457301	GO:1901363~heterocyclic compound binding
XM_011457302	GO:0004418~hydroxymethylbilane synthase activity
XM_011457320	GO:0003700~transcription factor activity, sequence-specific DNA binding
XM_011457360	GO:1901363~heterocyclic compound binding
XM_011457394	GO:0016791~phosphatase activity
XM_011457493	GO:0032553~ribonucleotide binding
XM_011457493	GO:0005524~ATP binding
XM_011457493	GO:0000166~nucleotide binding
XM_011457504	GO:1901265~nucleoside phosphate binding
XM_011457504	GO:0097367~carbohydrate derivative binding
XM_011457504	GO:0001883~purine nucleoside binding
XM_011457504	GO:0005525~GTP binding
XM_011457504	GO:0036094~small molecule binding
XM_011457611	GO:1901265~nucleoside phosphate binding
XM_011457611	GO:0032549~ribonucleoside binding
XM_011457656	GO:0035639~purine ribonucleoside triphosphate binding
XM_011457656	GO:0001883~purine nucleoside binding
XM_011457656	GO:0032549~ribonucleoside binding
XM_011457656	GO:0032553~ribonucleotide binding
NM_001308913	GO:0032555~purine ribonucleotide binding
AB549340	GO:0032559~adenyl ribonucleotide binding
XM_011457657	GO:0001882~nucleoside binding
XM_011457777	GO:0003676~nucleic acid binding
XM_011457777	GO:1901363~heterocyclic compound binding
XM_011457778	GO:0003676~nucleic acid binding
XM_011457778	GO:0043565~sequence-specific DNA binding
XM_011457774	GO:0003700~transcription factor activity, sequence-specific DNA binding
XM_011457774	GO:0003677~DNA binding
XM_011457774	GO:1901363~heterocyclic compound binding
XM_011457773	GO:0097159~organic cyclic compound binding
NM_001305302	GO:0043167~ion binding
NM_001305302	GO:0020037~heme binding
EF645271	GO:0043167~ion binding
XM_011457811	GO:0005506~iron ion binding
XM_011457818	GO:0016705~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
NM_001305314	GO:0005198~structural molecule activity
XM_011457830	GO:0005198~structural molecule activity
XM_011457861	GO:1901363~heterocyclic compound binding
XM_011457861	GO:0097159~organic cyclic compound binding
XM_011457640	GO:0016791~phosphatase activity
XM_011457885	GO:0032553~ribonucleotide binding
XM_011457902	GO:1901363~heterocyclic compound binding
XM_011457901	GO:0016818~hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
XM_011457901	GO:0097367~carbohydrate derivative binding
XM_011457901	GO:0000166~nucleotide binding
XM_011457903	GO:0036094~small molecule binding
XM_011457903	GO:0032559~adenyl ribonucleotide binding
XM_011457903	GO:0017111~nucleoside-triphosphatase activity
XM_011457903	GO:0001883~purine nucleoside binding
XM_011457920	GO:0005234~extracellular-glutamate-gated ion channel activity
XM_011457946	GO:0016782~transferase activity, transferring sulfur-containing groups
XM_011457945	GO:0016782~transferase activity, transferring sulfur-containing groups
XM_011457945	GO:0008146~sulfotransferase activity
XM_011458036	GO:0008270~zinc ion binding
XM_011458036	GO:0016747~transferase activity, transferring acyl groups other than amino-acyl groups
XM_011458036	GO:0019707~protein-cysteine S-acyltransferase activity
XM_011458037	GO:0016417~S-acyltransferase activity
XM_011458046	GO:0004222~metalloendopeptidase activity
XM_011458046	GO:0008233~peptidase activity
XM_011458106	GO:0032549~ribonucleoside binding
XM_011458106	GO:0097159~organic cyclic compound binding
XM_011458106	GO:0017076~purine nucleotide binding
XM_011458127	GO:0000166~nucleotide binding
XM_011458127	GO:0001883~purine nucleoside binding
XM_011458127	GO:0004821~histidine-tRNA ligase activity
XM_011458129	GO:0030554~adenyl nucleotide binding
XM_011458129	GO:0032553~ribonucleotide binding
XM_011458128	GO:0000166~nucleotide binding
XM_011458128	GO:0032550~purine ribonucleoside binding
XM_011457902	GO:0097159~organic cyclic compound binding
XM_011458128	GO:0004812~aminoacyl-tRNA ligase activity
XM_011458128	GO:0004821~histidine-tRNA ligase activity
XM_011458128	GO:0032549~ribonucleoside binding
XM_011458126	GO:0001883~purine nucleoside binding
XR_903613	GO:0004888~transmembrane signaling receptor activity
XM_011458185	GO:0004871~signal transducer activity
XM_011458186	GO:0008188~neuropeptide receptor activity
XR_903613	GO:0038023~signaling receptor activity
XM_011458188	GO:0016616~oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
